SummedProfit 3 strategies > 120%
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over GAZP  | 2 | 7 | sell |  6,00 |  3,00 | 2 | 6 | buy  |  5,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -1,40 |   -6,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over RTKM  | 4 | 4 | buy  |  7,00 |  2,00 | 2 | 4 | sell |  4,00 |  5,00 |  | 2010 |   62,19 |   -9,00 |   -9,00 | 2011 |   48,01 |   -6,40 |   -9,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   30,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over RTKM  | 4 | 4 | buy  |  8,00 |  2,00 | 2 | 4 | sell |  4,00 |  5,00 |  | 2010 |   62,19 |   -9,00 |   -9,00 | 2011 |   48,01 |   -6,40 |   -9,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   30,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over RTKM  | 4 | 6 | buy  |  7,00 |  2,00 | 2 | 4 | sell |  4,00 |  5,00 |  | 2010 |   62,19 |   -9,00 |   -9,00 | 2011 |   48,01 |   -6,40 |   -9,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   30,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over RTKM  | 4 | 6 | buy  |  8,00 |  2,00 | 2 | 4 | sell |  4,00 |  5,00 |  | 2010 |   62,19 |   -9,00 |   -9,00 | 2011 |   48,01 |   -6,40 |   -9,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   30,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over NVTK  | 3 | 4 | sell |  4,00 |  5,00 | 3 | 4 | buy  |  4,00 |  4,00 |  | 2010 |   62,17 |   -4,00 |   -8,47 | 2011 |   52,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over NVTK  | 3 | 4 | sell |  4,00 |  5,00 | 3 | 4 | buy  |  4,00 |  5,00 |  | 2010 |   61,17 |   -4,00 |   -9,00 | 2011 |   52,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over NVTK  | 3 | 7 | sell |  4,00 |  5,00 | 3 | 4 | buy  |  4,00 |  5,00 |  | 2010 |   61,17 |   -4,00 |   -9,00 | 2011 |   52,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over ROSN  | 2 | 7 | sell |  7,00 |  5,00 | 3 | 4 | buy  |  4,00 |  4,00 |  | 2010 |   62,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 3 | 6 | sell |  6,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   50,01 |   -9,40 |  -11,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  3,00 |  3,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  4,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  5,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  6,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  7,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  8,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  3,00 |  4,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  4,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  5,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  6,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  7,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  8,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  3,00 |  5,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  6,00 |  5,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  7,00 |  5,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 5 | sell |  8,00 |  5,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  3,00 |  3,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  4,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  5,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  6,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
